Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CPCA_5D_retrained,6_retrained,290,80,146,5,0.710172744721689,0.7848780780867877,0.710172744721689,0.35398230088495575,0.6724242302487573,0,0,0,0,0,0,0
CPCA_6D,1,236,127,136,22,0.6967370441458733,0.7444245769476738,0.6967370441458733,0.4828897338403042,0.6822188383767125,0.948883056640625,0,0,0,0,0,0
CPCA_6D,2,260,109,134,18,0.708253358925144,0.7524200225870564,0.708253358925144,0.448559670781893,0.6877006153397708,0.9295129776000977,0,0,0,0,0,0
CPCA_6D,3,256,116,136,13,0.7140115163147792,0.7721269108455774,0.7140115163147792,0.4603174603174603,0.6944566317286337,0.9308347702026367,0,0,0,0,0,0
CPCA_6D,4,234,121,145,21,0.6813819577735125,0.7372410845995556,0.6813819577735125,0.4548872180451128,0.6641227414390134,0.9514665603637695,0,0,0,0,0,0
CPCA_6D,5,268,100,143,10,0.7063339731285988,0.7719463149363538,0.7063339731285988,0.411522633744856,0.6793552927550452,0.9267315864562988,0,0,0,0,0,0
CPCA_6D,6,274,99,127,21,0.7159309021113244,0.7447621349696775,0.7159309021113244,0.43805309734513276,0.6940491261253643,0.9310252666473389,0,0,0,0,0,0
CPCA_6D,7,238,116,153,14,0.6794625719769674,0.7551287400740794,0.6794625719769674,0.4312267657992565,0.6582755698510672,0.9282188415527344,0,0,0,0,0,0
CPCA_6D,8,237,113,148,23,0.6717850287907869,0.7234400041642901,0.6717850287907869,0.4329501915708812,0.6519176823992738,0.9511947631835938,0,0,0,0,0,0
CPCA_6D,9,264,103,135,19,0.7044145873320538,0.7450720662768907,0.7044145873320538,0.4327731092436975,0.6819302554365398,0.93343186378479,0,0,0,0,0,0
CPCA_6D,10,275,105,122,19,0.7293666026871402,0.759827514170033,0.7293666026871402,0.46255506607929514,0.7098285007293343,0.9455435276031494,0,0,0,0,0,0
CPCA_6D_retrained,10_retrained,275,105,122,19,0.7293666026871402,0.759827514170033,0.7293666026871402,0.46255506607929514,0.7098285007293343,0,0,0,0,0,0,0
CPCA_7D,1,231,131,132,27,0.6948176583493282,0.7336636856183005,0.6948176583493282,0.49809885931558934,0.6825609174887438,0.8069894313812256,0,0,0,0,0,0
CPCA_7D,2,256,119,124,22,0.7197696737044146,0.7531080938758052,0.7197696737044146,0.4897119341563786,0.7042715631909643,0.826596736907959,0,0,0,0,0,0
CPCA_7D,3,254,130,122,15,0.7370441458733206,0.7824359301135155,0.7370441458733206,0.5158730158730159,0.7234190964813585,0.8123629093170166,0,0,0,0,0,0
CPCA_7D,4,230,129,137,25,0.6890595009596929,0.7344096854575027,0.6890595009596929,0.4849624060150376,0.6755954107547322,0.8098042011260986,0,0,0,0,0,0
CPCA_7D,5,263,112,131,15,0.7197696737044146,0.7675004616453108,0.7197696737044146,0.4609053497942387,0.7000282226289903,0.8095648288726807,0,0,0,0,0,0
CPCA_7D,6,273,104,122,22,0.7236084452975048,0.7493776554492315,0.7236084452975048,0.46017699115044247,0.7043766548064304,0.8100152015686035,0,0,0,0,0,0
CPCA_7D,7,237,125,144,15,0.6948176583493282,0.7618703971984309,0.6948176583493282,0.4646840148698885,0.6777866596426266,0.8245944976806641,0,0,0,0,0,0
CPCA_7D,8,233,127,134,27,0.690978886756238,0.7299585021713396,0.690978886756238,0.48659003831417624,0.6775090554062995,0.8145380020141602,0,0,0,0,0,0
CPCA_7D,9,260,107,131,23,0.7044145873320538,0.7371908846733477,0.7044145873320538,0.4495798319327731,0.6847225582433671,0.8277750015258789,0,0,0,0,0,0
CPCA_7D,10,272,108,119,22,0.7293666026871402,0.7545227533878122,0.7293666026871402,0.47577092511013214,0.7117615153434897,0.8576469421386719,0,0,0,0,0,0
CPCA_7D_retrained,3_retrained,257,126,126,12,0.7351247600767754,0.7880822897712578,0.7351247600767754,0.5,0.7195684959859565,0,0,0,0,0,0,0
CPCA_8D,1,186,221,42,72,0.781190019193858,0.7847326254556688,0.781190019193858,0.8403041825095057,0.780339771688727,0.9108185768127441,0,0,0,0,0,0
