Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
CPCA_5D,6,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,6.270796060562134,0,0,0,0,0,0
CPCA_5D,7,251,81,186,0,0.640926640926641,0.793758780028803,0.640926640926641,0.30337078651685395,0.5935049137234382,5.476563930511475,0,0,0,0,0,0
CPCA_5D,8,261,78,179,0,0.6544401544401545,0.7950201825201825,0.6544401544401545,0.3035019455252918,0.6062382089848183,5.792684078216553,0,0,0,0,0,0
CPCA_5D,9,277,80,160,1,0.6891891891891891,0.7977840540769602,0.6891891891891891,0.3333333333333333,0.6467713645283739,5.4326441287994385,0,0,0,0,0,0
CPCA_5D,10,290,58,170,0,0.6718146718146718,0.7931005539701192,0.6718146718146718,0.2543859649122807,0.6114714114714115,6.155808925628662,0,0,0,0,0,0
CPCA_5D_retrained,retrain_5,286,77,155,0,0.7007722007722008,0.8059429692082754,0.7007722007722008,0.33189655172413796,0.6576215815408668,6.4700927734375,0,0,0,0,0,0
CPCA_6D,1,265,86,167,1,0.6763005780346821,0.7962683050467915,0.6763005780346821,0.33992094861660077,0.6357713153333613,5.739582061767578,0,0,0,0,0,0
CPCA_6D,2,258,86,174,1,0.6628131021194605,0.7932409437541986,0.6628131021194605,0.33076923076923076,0.6209686661087784,6.032089710235596,0,0,0,0,0,0
CPCA_6D,3,268,90,160,1,0.6897880539499036,0.8009479760870826,0.6897880539499036,0.36,0.6528487687135964,6.463916778564453,0,0,0,0,0,0
CPCA_6D,4,243,108,165,3,0.6763005780346821,0.7940969701425329,0.6763005780346821,0.3956043956043956,0.648111444026091,6.659857273101807,0,0,0,0,0,0
CPCA_6D,5,274,99,142,3,0.7200772200772201,0.8037816217963277,0.7200772200772201,0.4107883817427386,0.691431236620741,6.4948952198028564,0,0,0,0,0,0
CPCA_6D,6,281,91,141,5,0.7181467181467182,0.7921958010820571,0.7181467181467182,0.3922413793103448,0.6867843748786288,6.444591283798218,0,0,0,0,0,0
CPCA_6D,7,249,99,168,2,0.6718146718146718,0.7945763882796435,0.6718146718146718,0.3707865168539326,0.6385721297039963,5.955828905105591,0,0,0,0,0,0
CPCA_6D,8,259,87,170,2,0.667953667953668,0.7891856094103284,0.667953667953668,0.33852140077821014,0.6277642953692213,6.512413263320923,0,0,0,0,0,0
CPCA_6D,9,275,89,151,3,0.7027027027027027,0.7946602450582855,0.7027027027027027,0.37083333333333335,0.6676876424617387,6.034494876861572,0,0,0,0,0,0
CPCA_6D,10,288,75,153,2,0.7007722007722008,0.7943352841312025,0.7007722007722008,0.32894736842105265,0.6576062538027957,6.7866291999816895,0,0,0,0,0,0
