Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
SVC_6D,5,276,93,148,1,0.7123552123552124,0.8083928397055655,0.7123552123552124,0.38589211618257263,0.6794047048395846,0.3279910087585449,0,0,0,0,0,0
SVC_6D,6,286,85,147,0,0.7162162162162162,0.8125585169465077,0.7162162162162162,0.36637931034482757,0.6794276540287254,0.3286287784576416,0,0,0,0,0,0
SVC_6D,7,251,91,176,0,0.6602316602316602,0.8002766902064327,0.6602316602316602,0.3408239700374532,0.6208129111673878,0.32282280921936035,0,0,0,0,0,0
SVC_6D,8,261,84,173,0,0.666023166023166,0.7991521804885859,0.666023166023166,0.32684824902723736,0.6228716031918632,0.32555484771728516,0,0,0,0,0,0
SVC_6D,9,272,100,140,6,0.7181467181467182,0.7914074805446851,0.7181467181467182,0.4166666666666667,0.6909365546208974,0.32575297355651855,0,0,0,0,0,0
SVC_6D,10,290,67,161,0,0.6891891891891891,0.8001438245340685,0.6891891891891891,0.29385964912280704,0.6381402606201892,0.32497215270996094,0,0,0,0,0,0
SVC_6D_retrained,retrain_6,168,171,69,110,0.6544401544401545,0.662380527419493,0.6544401544401545,0.7125,0.6542817441350881,0.39231204986572266,0,0,0,0,0,0
SVC_7D,1,179,174,79,87,0.6801541425818882,0.680572358889337,0.6801541425818882,0.6877470355731226,0.68020164397159,0.34505438804626465,0,0,0,0,0,0
SVC_7D,2,180,180,80,79,0.6936416184971098,0.6936467687912774,0.6936416184971098,0.6923076923076923,0.6936416184971098,0.33733415603637695,0,0,0,0,0,0
SVC_7D,3,268,87,163,1,0.6840077071290944,0.7985085014543325,0.6840077071290944,0.348,0.6448465659137068,0.3465301990509033,0,0,0,0,0,0
SVC_7D,4,246,104,169,0,0.674373795761079,0.8069782018246396,0.674373795761079,0.38095238095238093,0.6430155625186016,0.3433558940887451,0,0,0,0,0,0
SVC_7D,5,192,161,80,85,0.6814671814671814,0.6819634247898236,0.6814671814671814,0.6680497925311203,0.6816518464614872,0.34426283836364746,0,0,0,0,0,0
SVC_7D,6,186,169,63,100,0.6853281853281853,0.6938092684498381,0.6853281853281853,0.728448275862069,0.6860666283353619,0.3440730571746826,0,0,0,0,0,0
SVC_7D,7,175,162,105,76,0.6505791505791506,0.6536959378345933,0.6505791505791506,0.6067415730337079,0.6500878986530942,0.3411672115325928,0,0,0,0,0,0
SVC_7D,8,261,86,171,0,0.6698841698841699,0.8005550193050193,0.6698841698841699,0.3346303501945525,0.6283243980036983,0.34177470207214355,0,0,0,0,0,0
SVC_7D,9,172,170,70,106,0.6602316602316602,0.6668202004170383,0.6602316602316602,0.7083333333333334,0.6603228324158557,0.35445499420166016,0,0,0,0,0,0
SVC_7D,10,214,135,93,76,0.6737451737451737,0.6718660509357824,0.6737451737451737,0.5921052631578947,0.6720733360767244,0.3447749614715576,0,0,0,0,0,0
SVC_7D_retrained,retrain_7,163,180,80,96,0.6608863198458574,0.661459976260829,0.6608863198458574,0.6923076923076923,0.6605435159829438,0.4287998676300049,0,0,0,0,0,0
SVC_8D,1,265,101,152,1,0.7052023121387283,0.8084014936979352,0.7052023121387283,0.39920948616600793,0.6750933481967304,0.29567408561706543,0,0,0,0,0,0
SVC_8D,2,257,93,167,2,0.674373795761079,0.7928988888952668,0.674373795761079,0.3576923076923077,0.6380326946260483,0.2892019748687744,0,0,0,0,0,0
SVC_8D,3,264,97,153,5,0.6955684007707129,0.7862182202554854,0.6955684007707129,0.388,0.6644081361994539,0.29151415824890137,0,0,0,0,0,0
SVC_8D,4,244,119,154,2,0.6994219653179191,0.8079030320954603,0.6994219653179191,0.4358974358974359,0.6769143879187344,0.2953500747680664,0,0,0,0,0,0
SVC_8D,5,271,97,144,6,0.7104247104247104,0.7873465297257554,0.7104247104247104,0.4024896265560166,0.6812151314604602,0.2918057441711426,0,0,0,0,0,0
SVC_8D,6,282,98,134,4,0.7335907335907336,0.804588727382845,0.7335907335907336,0.4224137931034483,0.7064121435378921,0.28940582275390625,0,0,0,0,0,0
SVC_8D,7,248,105,162,3,0.6814671814671814,0.7942234045892582,0.6814671814671814,0.39325842696629215,0.6522489033230334,0.29247093200683594,0,0,0,0,0,0
SVC_8D,8,259,108,149,2,0.7084942084942085,0.8069712282947576,0.7084942084942085,0.42023346303501946,0.6821400418619417,0.28967905044555664,0,0,0,0,0,0
SVC_8D,9,276,99,141,2,0.7239382239382239,0.8093581558928094,0.7239382239382239,0.4125,0.6952796114086437,0.29265260696411133,0,0,0,0,0,0
SVC_8D,10,287,85,143,3,0.7181467181467182,0.7988135371856302,0.7181467181467182,0.37280701754385964,0.6831132669740265,0.29294490814208984,0,0,0,0,0,0
SVC_8D_retrained,retrain_8,282,98,134,4,0.7335907335907336,0.804588727382845,0.7335907335907336,0.4224137931034483,0.7064121435378921,0.36324310302734375,0,0,0,0,0,0
SVC_9D,1,255,157,96,11,0.7938342967244701,0.8279044066616321,0.7938342967244701,0.6205533596837944,0.7872228856430166,0.2991931438446045,0,0,0,0,0,0
SVC_9D,2,242,167,93,17,0.7880539499036608,0.8151768175958609,0.7880539499036608,0.6423076923076924,0.7834732613152653,0.29640698432922363,0,0,0,0,0,0
SVC_9D,3,250,166,84,19,0.8015414258188824,0.8201765505077956,0.8015414258188824,0.664,0.7974104187277904,0.30396199226379395,0,0,0,0,0,0
SVC_9D,4,237,179,94,9,0.8015414258188824,0.8402116066926734,0.8015414258188824,0.6556776556776557,0.7978631859488353,0.29870009422302246,0,0,0,0,0,0
SVC_9D,5,263,160,81,14,0.8166023166023166,0.8366512706428504,0.8166023166023166,0.6639004149377593,0.8116913590983785,0.29422712326049805,0,0,0,0,0,0
SVC_9D,6,268,170,62,18,0.8455598455598455,0.8533859087050577,0.8455598455598455,0.7327586206896551,0.8429858429858429,0.30621910095214844,0,0,0,0,0,0
SVC_9D,7,233,167,100,18,0.7722007722007722,0.8043363827147612,0.7722007722007722,0.6254681647940075,0.767530321915702,0.3013739585876465,0,0,0,0,0,0
SVC_9D,8,252,169,88,9,0.8127413127413128,0.8445032370676786,0.8127413127413128,0.6575875486381323,0.8080447143043964,0.30568575859069824,0,0,0,0,0,0
